project,file,line,rule,verdict,reason,provenance,confidence
lua,lctype.h,89,PRE00-C,FP,lislalpha(c): c is always a simple variable; no multiple-eval hazard,precision_audit,high
lua,lctype.h,89,PRE12-C,FP,c is always a simple variable at call sites,precision_audit,high
lua,lctype.h,90,PRE00-C,FP,lislalnum(c): c is always a simple variable; no multiple-eval hazard,precision_audit,high
lua,lctype.h,90,PRE12-C,FP,c is always a simple variable at call sites,precision_audit,high
lua,ldebug.h,21,PRE00-C,FP,resethookcount(L): L is always a simple lua_State* at call sites,precision_audit,high
lua,ldebug.h,21,PRE01-C,FP,L used as struct member base; no operator precedence hazard,precision_audit,high
lua,ldebug.h,21,PRE12-C,FP,L is always a simple variable; no side-effecting arg,precision_audit,high
lua,ldebug.h,57,EXP37-C,FP,luaG_runerror has proper variadic declaration; no wrong-type call,precision_audit,high
lua,ldebug.h,59,DCL13-C,FP,src parameter in luaG_addinfo is passed to functions that may require non-const; const correct as-is,precision_audit,high
lua,ldo.h,31,PRE00-C,FP,condmovestack: L/pre/pos are always simple vars or empty expressions,precision_audit,high
lua,ldo.h,31,PRE01-C,FP,pre/pos are statement expressions; no operator precedence hazard,precision_audit,high
lua,ldo.h,31,PRE01-C,FP,pos is a statement expression; no operator precedence hazard,precision_audit,high
lua,ldo.h,31,PRE10-C,FP,condmovestack always used in compound statement context in Lua source,precision_audit,high
lua,ldo.h,31,PRE12-C,FP,L is always a simple variable; no multiple-eval risk,precision_audit,high
lua,ldo.h,35,PRE00-C,FP,luaD_checkstackaux: all params are simple vars or empty exprs at call sites,precision_audit,high
lua,ldo.h,35,PRE01-C,FP,L used as struct member base; no precedence hazard,precision_audit,high
lua,ldo.h,35,PRE01-C,FP,pre is always a void expression; no precedence issue,precision_audit,high
lua,ldo.h,35,PRE01-C,FP,pos is always a void expression; no precedence issue,precision_audit,high
lua,ldo.h,35,PRE02-C,FP,luaD_checkstackaux is a statement macro; outer parens not applicable,precision_audit,high
lua,ldo.h,35,PRE10-C,FP,luaD_checkstackaux always used as standalone statement in Lua code,precision_audit,high
lua,ldo.h,35,PRE12-C,FP,L is always a simple variable at call sites,precision_audit,high
lua,ldo.h,45,PRE01-C,FP,savestack macro: L used as struct base; no precedence hazard,precision_audit,high
lua,ldo.h,46,PRE01-C,FP,restorestack macro: L used as struct base; no precedence hazard,precision_audit,high
lua,ldo.h,46,PRE02-C,FP,restorestack is a cast expression; outer parens unnecessary,precision_audit,high
lua,lfunc.h,22,PRE00-C,FP,isintwups(L): L is always a simple lua_State* variable,precision_audit,high
lua,lfunc.h,22,PRE01-C,FP,L used as struct base in member access; no precedence issue,precision_audit,high
lua,lfunc.h,22,PRE12-C,FP,L is always a simple variable at call sites,precision_audit,high
lua,lfunc.h,32,PRE00-C,FP,upisopen(up): up is always a simple UpVal* variable,precision_audit,high
lua,lfunc.h,32,PRE12-C,FP,up is always a simple variable at call sites,precision_audit,high
lua,lfunc.h,35,PRE00-C,FP,uplevel(up): up is always a simple UpVal* variable,precision_audit,high
lua,lfunc.h,35,PRE12-C,FP,up is always a simple variable at call sites,precision_audit,high
lua,linit.c,28,ARR02-C,FP,stdlibs[] implicit size is intentional; size maintained by initializer list,precision_audit,high
lua,linit.c,46,API00-C,FP,L is a public Lua API parameter; internal Lua functions never validate L for NULL,precision_audit,high
lua,linit.c,46,DCL15-C,FP,luaL_openselectedlibs is declared in lualib.h as LUALIB_API; it is the public API,precision_audit,high
lua,linit.c,51,INT13-C,FP,"mask starts at 1 and shifts left 10 times max; well within int range, no UB",precision_audit,high
lua,linit.c,55,INT13-C,FP,mask & preload: both values well within positive int range; no UB,precision_audit,high
lua,linit.c,60,INT13-C,FP,mask >> 1 on positive int value; well-defined since mask never reaches sign bit,precision_audit,high
lua,ljumptab.h,1,PRE06-C,FP,ljumptab.h is intentionally designed for repeated inclusion with #undef guards,precision_audit,high
lua,ljumptab.h,12,PRE01-C,FP,vmdispatch(x): x is always an opcode expression; no precedence issue with goto,precision_audit,high
lua,ljumptab.h,12,PRE11-C,FP,vmdispatch ends in semicolon intentionally as dispatch point in threaded code,precision_audit,high
lua,ljumptab.h,14,PRE05-C,FP,vmcase ## concatenation is correct usage; labels are formed intentionally,precision_audit,high
lua,ljumptab.h,16,PRE10-C,FP,vmbreak used as a standalone statement in the VM loop; do-while not needed,precision_audit,high
lua,ljumptab.h,16,PRE11-C,FP,vmbreak semicolons intentional in threaded dispatch macro design,precision_audit,high
lua,llex.h,85,DCL13-C,FP,source TString* is an internal Lua string; const not applicable to TString* here,precision_audit,high
lua,llex.h,86,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lmem.h,31,PRE00-C,FP,"luaM_testsize(n,e): n and e are always simple vars or constants at call sites",precision_audit,high
lua,lmem.h,31,PRE12-C,FP,n is always a simple variable; no side-effecting arg,precision_audit,high
lua,lmem.h,44,PRE00-C,FP,"luaM_limitN(n,t): n and t are always simple expressions",precision_audit,high
lua,lmem.h,44,PRE12-C,FP,n is always a simple variable at call sites,precision_audit,high
lua,lmem.h,56,PRE00-C,FP,"luaM_free(L,b): L and b are always simple vars",precision_audit,high
lua,lmem.h,56,PRE12-C,FP,b is always a simple variable at call sites,precision_audit,high
lua,lmem.h,57,PRE00-C,FP,"luaM_freearray(L,b,n): all params are simple vars at call sites",precision_audit,high
lua,lmem.h,57,PRE12-C,FP,b is always a simple variable; no side-effecting arg,precision_audit,high
lua,lmem.h,59,PRE00-C,FP,"luaM_new(L,t): t is always a type name (sizeof arg), never side-effecting",precision_audit,high
lua,lmem.h,59,PRE01-C,FP,t is a type used in sizeof; no operator precedence issue,precision_audit,high
lua,lmem.h,59,PRE12-C,FP,"t is a type name in sizeof, not a runtime expression",precision_audit,high
lua,lmem.h,60,PRE00-C,FP,"luaM_newvector: t is a type name, n is a simple variable",precision_audit,high
lua,lmem.h,60,PRE01-C,FP,t used in sizeof; no precedence issue,precision_audit,high
lua,lmem.h,60,PRE12-C,FP,t is a type name; n is a simple variable at call sites,precision_audit,high
lua,lmem.h,62,PRE00-C,FP,luaM_newvectorchecked: L is a simple var; t is a type; n is a simple var,precision_audit,high
lua,lmem.h,62,PRE12-C,FP,L is always a simple variable; no side-effecting arg,precision_audit,high
lua,lmem.h,69,PRE00-C,FP,luaM_growvector: all params are simple vars or constants at call sites,precision_audit,high
lua,lmem.h,69,PRE01-C,FP,t is a type name in sizeof; no precedence issue,precision_audit,high
lua,lmem.h,69,PRE12-C,FP,v is always a simple variable; no side-effecting arg,precision_audit,high
lua,lmem.h,73,PRE00-C,FP,luaM_reallocvector: all params simple vars or type names,precision_audit,high
lua,lmem.h,73,PRE01-C,FP,t is a type name; no precedence issue,precision_audit,high
lua,lmem.h,73,PRE12-C,FP,t is a type name; v and n are simple variables,precision_audit,high
lua,lmem.h,77,PRE00-C,FP,luaM_shrinkvector: all params simple vars or type names,precision_audit,high
lua,lmem.h,77,PRE01-C,FP,t is a type name; no precedence issue,precision_audit,high
lua,lmem.h,77,PRE12-C,FP,t is a type name; v is a simple variable at call sites,precision_audit,high
lua,lmem.h,83,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lmem.h,85,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lmem.h,87,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lopcodes.c,22,DCL15-C,FP,luaP_opmodes declared LUAI_DDEF; used externally via lopcodes.h LUAI_DDEC,precision_audit,high
lua,lopcodes.c,22,DCL19-C,FP,luaP_opmodes is a module-level table intentionally at file scope,precision_audit,high
lua,lopcodes.c,112,PRE01-C,FP,testITMode(m): m is always a simple OpCode value; no precedence issue,precision_audit,high
lua,lopnames.h,1,PRE06-C,FP,lopnames.h has proper #ifndef/#define/#endif include guard,precision_audit,high
lua,lopnames.h,15,ARR02-C,FP,opnames[] NULL-terminated implicit-size array is intentional Lua pattern,precision_audit,high
lua,lprefix.h,17,DCL37-C,FP,_XOPEN_SOURCE is a POSIX feature-test macro; defining it before system headers is the prescribed way to enable POSIX APIs,precision_audit,high
lua,lprefix.h,26,DCL37-C,FP,_LARGEFILE_SOURCE is a POSIX feature-test macro; defining it is the prescribed way to enable large-file support,precision_audit,high
lua,lprefix.h,27,DCL37-C,FP,_FILE_OFFSET_BITS is a POSIX feature-test macro; defining it is the prescribed way to enable 64-bit off_t,precision_audit,high
lua,lprefix.h,39,DCL37-C,FP,_CRT_SECURE_NO_WARNINGS is a MSVC-specific define; intentional platform adaptation,precision_audit,high
lua,lstring.h,41,PRE00-C,FP,"luaS_newliteral(L,s): s is always a string literal; no side-effecting arg",precision_audit,high
lua,lstring.h,41,PRE12-C,FP,s is always a string literal at call sites; sizeof(s) is compile-time constant,precision_audit,high
lua,lstring.h,48,PRE00-C,FP,isreserved(s): s is always a simple TString* variable,precision_audit,high
lua,lstring.h,48,PRE12-C,FP,s is always a simple variable at call sites,precision_audit,high
lua,lstring.h,54,PRE00-C,FP,"eqshrstr(a,b): a and b are always simple TString* variables",precision_audit,high
lua,lstring.h,54,PRE02-C,FP,eqshrstr expands to a single comma-expression; no precedence issue,precision_audit,high
lua,lstring.h,54,PRE12-C,FP,a is always a simple variable; b is always a simple variable,precision_audit,high
lua,lstring.h,65,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lstring.h,69,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,lstring.h,69,API05-C,FP,Lua does not use C99 conformant array parameter syntax; advisory inapplicable,precision_audit,high
lua,ltm.h,54,PRE02-C,FP,maskflags is a parenthesized cast expression; outer parens not needed,precision_audit,high
lua,ltm.h,63,PRE00-C,FP,"checknoTM(mt,e): both params are simple variables at call sites",precision_audit,high
lua,ltm.h,63,PRE12-C,FP,mt is always a simple pointer variable at call sites,precision_audit,high
lua,ltm.h,65,PRE00-C,FP,"gfasttm(g,mt,e): all params are simple vars at call sites",precision_audit,high
lua,ltm.h,65,PRE01-C,FP,e is a TMS enum value; no operator precedence hazard,precision_audit,high
lua,ltm.h,65,PRE12-C,FP,mt is always a simple variable; no side-effecting arg,precision_audit,high
lua,ltm.h,70,PRE02-C,FP,ttypename expands to array subscript; outer parens not needed,precision_audit,high
lua,ltm.h,72,DCL31-C,FP,LUAI_DDEC macro wraps a complete typed declaration; explicit type present inside,precision_audit,high
lua,lundump.h,20,PRE02-C,FP,LUAC_INT -0x5678 is a simple negative integer literal; outer parens not needed,precision_audit,high
lua,lvm.h,51,PRE00-C,FP,"tonumber(o,n): o and n are always simple variables at call sites",precision_audit,high
lua,lvm.h,51,PRE12-C,FP,o is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,56,PRE00-C,FP,"tonumberns(o,n): o and n are always simple variables at call sites",precision_audit,high
lua,lvm.h,56,PRE12-C,FP,o is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,62,API03-C,FP,tointeger is a conversion macro; parameter naming reflects output-pointer convention,precision_audit,high
lua,lvm.h,62,PRE00-C,FP,"tointeger(o,i): o and i are always simple variables at call sites",precision_audit,high
lua,lvm.h,62,PRE12-C,FP,o is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,68,API03-C,FP,tointegerns follows same consistent output-pointer convention as tointeger,precision_audit,high
lua,lvm.h,68,PRE00-C,FP,"tointegerns(o,i): o and i are always simple variables at call sites",precision_audit,high
lua,lvm.h,68,PRE12-C,FP,o is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,73,PRE01-C,FP,"intop(op,...): op is an operator token, not a runtime expression; no precedence issue",precision_audit,high
lua,lvm.h,81,PRE00-C,FP,"luaV_fastget: t, k, res, f, tag are always simple vars at call sites",precision_audit,high
lua,lvm.h,81,PRE01-C,FP,"f is a function pointer; used as function call, no precedence hazard",precision_audit,high
lua,lvm.h,81,PRE01-C,FP,tag is always a simple variable; no precedence hazard,precision_audit,high
lua,lvm.h,81,PRE12-C,FP,t is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,89,PRE00-C,FP,"luaV_fastgeti: t, k, res, tag are always simple variables at call sites",precision_audit,high
lua,lvm.h,89,PRE01-C,FP,tag is always a simple variable; no precedence issue,precision_audit,high
lua,lvm.h,89,PRE10-C,FP,luaV_fastgeti used in compound-statement contexts in VM loop,precision_audit,high
lua,lvm.h,89,PRE12-C,FP,t is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,94,PRE00-C,FP,luaV_fastset: all params are simple vars at call sites,precision_audit,high
lua,lvm.h,94,PRE01-C,FP,hres is a simple variable; no precedence hazard,precision_audit,high
lua,lvm.h,94,PRE01-C,FP,f is a function pointer used as call; no precedence issue,precision_audit,high
lua,lvm.h,94,PRE12-C,FP,t is always a simple variable; no side-effecting arg,precision_audit,high
lua,lvm.h,97,PRE00-C,FP,luaV_fastseti: all params are simple vars at call sites,precision_audit,high
lua,lvm.h,97,PRE01-C,FP,hres is a simple variable; no precedence hazard,precision_audit,high
lua,lvm.h,97,PRE10-C,FP,luaV_fastseti used in compound-statement contexts in VM loop,precision_audit,high
lua,lvm.h,97,PRE12-C,FP,t is always a simple variable; no side-effecting arg,precision_audit,high
lua,lzio.c,39,API00-C,FP,L is an internal Lua API parameter; Lua never validates L for NULL at API boundary,precision_audit,high
lua,lzio.c,39,API00-C,FP,z is an internal ZIO struct; always valid at call sites from Lua core,precision_audit,high
