rule,file,line,verdict,confidence,reason
STR34-C,src/var.c,295,FP,high,clp/funcp are char* pointers; subtraction not char widening
STR34-C,src/var.c,295,FP,high,pointer subtraction misparse
STR34-C,src/var.c,321,FP,high,misparse: line=&clp[2] pointer assignment
STR34-C,src/var.c,321,FP,high,pointer arithmetic misparse
API05-C,src/var.c,342,FP,high,style advisory; curl convention
API05-C,src/var.c,344,FP,high,style advisory; curl convention
DCL31-C,src/var.c,354,FP,high,curlx_calloc macro-wrapper; declared in header
DCL31-C,src/var.c,367,FP,high,curlx_free macro-wrapper; declared in header
ENV01-C,src/var.c,383,FP,high,"buf[] holds copied var name (bounded nlen<MAX_VAR_LEN), not getenv result"
ARR36-C,src/var.c,394,FP,high,line and name both within input string
EXP43-C,src/var.c,404,FP,high,buf is separate stack array; name in input; no overlap
STR31-C,src/var.c,404,FP,high,explicit buf[nlen]=0 null-terminates next line
ENV34-C,src/var.c,408,FP,med,getenv result consumed immediately and copied via memdup0 in addvariable
CON34-C,src/var.c,408,FP,high,curl CLI single-thread; duplicate of getenv concern
EXP15-C,src/var.c,434,FP,high,intentional empty if(content); part of else-if chain
EXP20-C,src/var.c,442,FP,high,"idiomatic !strcmp(line,""-"") test"
FIO42-C,src/var.c,446,FP,high,file closed at line 460-461 (curlx_fclose when not stdin)
FIO42-C,src/var.c,446,FP,high,FILE* closed via curlx_fclose; not an fd
ENV30-C,src/var.c,455,FP,high,"content here is NULL/file-filled, not getenv (mutually-exclusive branch)"
INT30-C,src/var.c,476,FP,high,clen-1 only when startoffset<clen so clen>0; bounded by strlen
INT30-C,src/var.c,477,FP,high,offsets bounded by strlen; no practical wrap
DCL31-C,src/var.c,489,FP,high,curlx_free macro-wrapper; declared in header
ENV30-C,src/var.c,489,FP,high,"content freed here is contalloc heap, not getenv pointer"
API00-C,lib/vauth/digest_sspi.c,84,FP,med,internal auth fn; callers pass valid data; chlg used after len-check
API00-C,lib/vauth/digest_sspi.c,84,FP,med,internal auth fn; service guaranteed non-NULL by callers
EXP43-C,lib/vauth/digest_sspi.c,157,FP,high,Windows SSPI AcquireCredentialsHandle signature; distinct params
API00-C,lib/vauth/digest_sspi.c,242,FP,med,internal helper; chlg traversed safely with while(*chlg)
ENV01-C,lib/vauth/digest_sspi.c,250,FP,high,"value[] is digest-pair parse buffer, not getenv result"
ENV01-C,lib/vauth/digest_sspi.c,251,FP,high,"content[] is digest-pair parse buffer, not getenv result"
EXP33-C,lib/vauth/digest_sspi.c,263,FP,high,domain assigned from convert_UTF8_to_tchar before use
EXP33-C,lib/vauth/digest_sspi.c,267,FP,high,dup_domain assigned from tcsdup before use
API00-C,lib/vauth/digest_sspi.c,312,FP,med,strlen(chlg) used; internal caller guarantees non-NULL
STR34-C,lib/vauth/digest_sspi.c,315,FP,high,misparse: strlen(chlg) not a char-to-int assignment
ENV01-C,lib/vauth/digest_sspi.c,325,FP,high,"value[] digest-pair buffer, not getenv"
ENV01-C,lib/vauth/digest_sspi.c,326,FP,high,"content[] digest-pair buffer, not getenv"
API05-C,lib/vauth/digest_sspi.c,384,FP,high,style advisory; curl convention
API05-C,lib/vauth/digest_sspi.c,385,FP,high,style advisory; curl convention
API05-C,lib/vauth/digest_sspi.c,386,FP,high,style advisory; curl convention
API05-C,lib/vauth/digest_sspi.c,387,FP,high,style advisory; curl convention
API05-C,lib/vauth/digest_sspi.c,389,FP,high,style advisory; curl convention
MEM30-C,lib/vauth/digest_sspi.c,436,FP,high,"Curl_safefree nulls ptr; if() reads NULL, not freed memory"
ARR00-C,lib/vauth/digest_sspi.c,447,FP,high,chlg_buf is SecBuffer[5]; index 2 valid; sqc misread size as 2
ARR00-C,lib/vauth/digest_sspi.c,448,FP,high,chlg_buf[5]; index 2 valid
ARR00-C,lib/vauth/digest_sspi.c,449,FP,high,chlg_buf[5]; index 3 valid
ARR00-C,lib/vauth/digest_sspi.c,450,FP,high,chlg_buf[5]; index 3 valid
ARR00-C,lib/vauth/digest_sspi.c,451,FP,high,chlg_buf[5]; index 3 valid
ARR00-C,lib/vauth/digest_sspi.c,452,FP,high,chlg_buf[5]; index 4 valid
ARR00-C,lib/vauth/digest_sspi.c,453,FP,high,chlg_buf[5]; index 4 valid
ARR00-C,lib/vauth/digest_sspi.c,454,FP,high,chlg_buf[5]; index 4 valid
MEM30-C,lib/vauth/digest_sspi.c,456,FP,high,http_context non-NULL & valid in this branch; not freed
ARR00-C,lib/vauth/digest_sspi.c,459,FP,high,chlg_buf[5]; index 4 valid
EXP33-C,lib/vauth/digest_sspi.c,459,FP,high,chlg_buf[4].cbBuffer set at 454 / by MakeSignature before read
MEM30-C,lib/vauth/digest_sspi.c,462,FP,high,http_context valid here; deleted then safefreed (nulled)
MEM30-C,lib/vauth/digest_sspi.c,463,FP,high,Curl_safefree nulls; subsequent if() guards reuse
MEM30-C,lib/vauth/digest_sspi.c,467,FP,high,"reads NULL after safefree; guard, not freed-memory access"
MEM30-C,lib/vauth/digest_sspi.c,477,FP,high,Curl_safefree nulls user; not double-free
MEM30-C,lib/vauth/digest_sspi.c,478,FP,high,Curl_safefree nulls passwd; not double-free
MEM30-C,lib/vauth/digest_sspi.c,488,FP,high,"input_token read (memdup'd in decode), not freed"
MEM30-C,lib/vauth/digest_sspi.c,505,FP,high,digest->user just assigned via strdup; read not UAF
MEM30-C,lib/vauth/digest_sspi.c,515,FP,high,digest->passwd just assigned via strdup; read not UAF
MEM30-C,lib/vauth/digest_sspi.c,518,FP,high,Curl_safefree nulls; safe re-free
EXP43-C,lib/vauth/digest_sspi.c,524,FP,high,Windows SSPI AcquireCredentialsHandle signature; distinct params
MEM30-C,lib/vauth/digest_sspi.c,541,FP,high,input_token valid (memdup'd); read into buffer
MEM30-C,lib/vauth/digest_sspi.c,542,FP,high,"input_token_len is size_t value, not freed pointer"
ARR00-C,lib/vauth/digest_sspi.c,546,FP,high,chlg_buf[5]; index 2 valid
ARR00-C,lib/vauth/digest_sspi.c,547,FP,high,chlg_buf[5]; index 2 valid
ARR00-C,lib/vauth/digest_sspi.c,548,FP,high,chlg_buf[5]; index 2 valid
MEM30-C,lib/vauth/digest_sspi.c,570,FP,high,http_context just calloc'd at 569; not freed
MEM12-C,lib/vauth/digest_sspi.c,575,FP,high,output_token freed at 574 before return; http_context owned by digest
MEM30-C,lib/vauth/digest_sspi.c,583,FP,high,http_context valid here (just created); InitializeSecurityContext arg
MEM30-C,lib/vauth/digest_sspi.c,598,FP,high,Curl_safefree nulls; single free
MEM12-C,lib/vauth/digest_sspi.c,601,FP,high,output_token freed at 596; http_context safefreed at 598
MEM12-C,lib/vauth/digest_sspi.c,606,FP,high,output_token freed at 596 before return
MEM12-C,lib/vauth/digest_sspi.c,618,FP,high,output_token freed at 616 before this return
DCL30-C,lib/vauth/digest_sspi.c,622,FP,high,"resp is heap memdup0, not local address; valid to return via outptr"
STR34-C,lib/vauth/digest_sspi.c,622,FP,high,misparse: *outptr=resp is pointer assignment
MEM12-C,lib/vauth/digest_sspi.c,624,FP,high,output_token freed at 616; resp ownership transferred to caller
MEM30-C,lib/vauth/digest_sspi.c,646,FP,high,http_context valid in cleanup; deleted then safefreed
MEM30-C,lib/vauth/digest_sspi.c,647,FP,high,http_context passed to DeleteSecurityContext before free; valid
DCL31-C,lib/getinfo.c,70,FP,high,curlx_free declared via included header (curlx); macro/header-opaque to sqc
DCL31-C,lib/getinfo.c,73,FP,high,curlx_free declared via included header; not an implicit declaration
EXP34-C,lib/getinfo.c,93,FP,high,param_charp NULL-guarded by caller (Curl_getinfo line 640) before call
STR34-C,lib/getinfo.c,93,FP,high,"*param_charp is char* pointer assignment, not signed-char widening"
STR34-C,lib/getinfo.c,123,FP,high,"pointer assignment to char**, no char sign extension"
STR34-C,lib/getinfo.c,127,FP,high,"pointer assignment, not char widening"
EXP40-C,lib/getinfo.c,130,FP,high,assigns pointer value via explicit cast; not modifying a const object
STR34-C,lib/getinfo.c,130,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,138,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,143,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,147,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,151,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,156,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,160,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,162,FP,high,"pointer assignment of NULL, not char widening"
MSC07-C,lib/getinfo.c,165,FP,high,case label after break is reachable via switch dispatch; not dead code
STR34-C,lib/getinfo.c,166,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,170,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,172,FP,high,"pointer assignment of NULL, not char widening"
STR34-C,lib/getinfo.c,177,FP,high,"pointer assignment, not char widening"
STR34-C,lib/getinfo.c,179,FP,high,"pointer assignment of NULL, not char widening"
ENV34-C,lib/getinfo.c,205,FP,high,getenv value consumed immediately in DEBUGBUILD; not stored long-term
ERR33-C,lib/getinfo.c,205,FP,high,return checked by if(envstr) on next line before use
CON34-C,lib/getinfo.c,205,FP,high,debug-only build path; documented single-thread use
ENV30-C,lib/getinfo.c,208,FP,high,"curlx_str_number advances a local cursor copy, does not mutate env string"
EXP34-C,lib/getinfo.c,209,FP,high,param_longp NULL-guarded by caller (line 645) before call
ENV34-C,lib/getinfo.c,215,FP,high,getenv consumed immediately in DEBUGBUILD
ERR33-C,lib/getinfo.c,215,FP,high,return checked by if(envstr) before use
CON34-C,lib/getinfo.c,215,FP,high,debug-only path; single-thread documented
ENV30-C,lib/getinfo.c,218,FP,high,"str_number advances local cursor copy, does not modify env data"
WIN04-C,lib/getinfo.c,239,FP,high,"LONG_MIN is a constant macro, not a function pointer being stored"
DCL37-C,lib/getinfo.c,239,FP,high,"LONG_MIN is standard limits.h macro, not a reserved-identifier misuse"
DCL01-C,lib/getinfo.c,243,FP,med,"no shadow; param_longp is the function param, not redeclared here"
MSC07-C,lib/getinfo.c,245,FP,high,"case label after break is reachable switch target, not dead code"
DCL13-C,lib/getinfo.c,384,FP,high,data dereffed/passed to fns expecting non-const; matches sibling getinfo_* signatures
ENV34-C,lib/getinfo.c,401,FP,high,getenv consumed immediately in DEBUGBUILD
ERR33-C,lib/getinfo.c,401,FP,high,return checked by if(envstr) before use
CON34-C,lib/getinfo.c,401,FP,high,debug-only path; single-thread documented
ENV30-C,lib/getinfo.c,404,FP,high,str_number advances local cursor copy
EXP34-C,lib/getinfo.c,405,FP,high,param_offt NULL-guarded by caller (line 655) before call
DCL13-C,lib/getinfo.c,484,FP,high,data passed to non-const sinks; uniform getinfo_* signature
ENV34-C,lib/getinfo.c,500,FP,high,getenv consumed immediately in DEBUGBUILD
ERR33-C,lib/getinfo.c,500,FP,high,return checked by if(envstr) before use
CON34-C,lib/getinfo.c,500,FP,high,debug-only path; single-thread documented
ENV30-C,lib/getinfo.c,503,FP,high,str_number advances local cursor copy
EXP34-C,lib/getinfo.c,504,FP,high,param_doublep NULL-guarded by caller (line 650)
FLP34-C,lib/getinfo.c,504,FP,high,curl_off_t to double widening; no precision/range loss path of concern
FLP34-C,lib/getinfo.c,532,FP,high,"curl_off_t to double cast of size counter; idiomatic, no range issue"
FLP34-C,lib/getinfo.c,535,FP,high,size counter to double; no overflow risk
FLP34-C,lib/getinfo.c,538,FP,high,speed counter to double; no range issue
FLP34-C,lib/getinfo.c,541,FP,high,speed counter to double; no range issue
FLP34-C,lib/getinfo.c,545,FP,high,total_size to double; no range issue
FLP34-C,lib/getinfo.c,549,FP,high,total_size to double; no range issue
EXP34-C,lib/getinfo.c,572,FP,high,param_slistp NULL-guarded by caller (line 660)
EXP34-C,lib/getinfo.c,610,FP,high,param_socketp NULL-guarded by caller (line 665)
DCL38-C,lib/memdebug.c,40,FP,high,"mem[1] is intentional max-alignment union, not a flexible array member"
STR31-C,lib/memdebug.c,44,FP,high,"union member, not a string buffer; not used for string storage"
CON03-C,lib/memdebug.c,58,FP,med,"debug-only tool, documented single-thread use; lock infra exists where needed"
CON03-C,lib/memdebug.c,59,FP,med,debug-only single-thread tool; memlimit set once at init
CON03-C,lib/memdebug.c,60,FP,med,debug-only single-thread tool
CON03-C,lib/memdebug.c,66,FP,med,memwidx guarded under curl_dbg_lock for realloc path; debug tool
CON03-C,lib/memdebug.c,69,FP,med,init-once flag in debug tool
ERR00-C,lib/memdebug.c,106,FP,med,best-effort log flush at atexit cleanup; nothing actionable on error
ERR33-C,lib/memdebug.c,106,FP,med,"atexit log-flush; partial write unrecoverable, debug-only"
FIO18-C,lib/memdebug.c,106,FP,high,"membuf is binary log accumulator; memwidx is correct byte count, not a C string"
ERR00-C,lib/memdebug.c,108,FP,med,"fclose at atexit cleanup; nothing to recover, debug-only"
ERR33-C,lib/memdebug.c,108,FP,med,"atexit cleanup fclose; unactionable error, debug-only"
DCL13-C,lib/memdebug.c,120,FP,high,error_bt_callback matches libbacktrace callback typedef; signature fixed
DCL13-C,lib/memdebug.c,130,FP,high,full_callback matches libbacktrace backtrace_full callback typedef; fixed
EXP33-C,lib/memdebug.c,142,FP,high,btstate is a static (zero-init); set by backtrace_create_state before dump_bt
ERR07-C,lib/memdebug.c,157,FP,med,setbuf used intentionally to disable buffering in debug log; idiomatic
EXP43-C,lib/memdebug.c,167,FP,high,backtrace_create_state args are distinct; no aliased restrict output/input
CON07-C,lib/memdebug.c,184,FP,med,countcheck compound op on debug-tool statics; single-thread documented
ERR33-C,lib/memdebug.c,196,FP,med,"fflush before potential crash; best-effort debug flush, unactionable"
API00-C,lib/memdebug.c,208,FP,high,"DEBUGASSERT guards size!=0; wrapper passes to real malloc, no overflow arith"
API05-C,lib/memdebug.c,209,FP,high,curl convention; no C99 array-param syntax used project-wide
API00-C,lib/memdebug.c,235,FP,med,calloc wrapper; DEBUGASSERT guards; product computed but matches real calloc
API00-C,lib/memdebug.c,235,FP,med,calloc wrapper for wanted_size; debug allocator passes through
API05-C,lib/memdebug.c,237,FP,high,curl convention; no conformant array syntax
DCL30-C,lib/memdebug.c,285,FP,high,"returns mem (heap from curl_dbg_malloc), not address of automatic storage"
ARR38-C,lib/memdebug.c,305,FP,high,"memcpy size is strlen(str)+1 of source, fits allocated len; bounded"
STR31-C,lib/memdebug.c,305,FP,high,len includes +1 for null terminator; strdup copies full string
DCL30-C,lib/memdebug.c,311,FP,high,"returns mem (heap), not automatic storage; wcsdup path"
API00-C,lib/memdebug.c,317,FP,med,realloc wrapper; DEBUGASSERT guards size; passes to real realloc
API05-C,lib/memdebug.c,317,FP,high,curl convention; no conformant array syntax
API05-C,lib/memdebug.c,318,FP,high,curl convention; no conformant array syntax
ARR39-C,lib/memdebug.c,341,FP,high,"offsetof yields byte offset; pointer arith on char* is correct, no double scaling"
MEM30-C,lib/memdebug.c,351,FP,high,"mem here is realloc RESULT (new block), not freed old pointer; valid access"
MEM30-C,lib/memdebug.c,356,FP,high,returns mem->mem of realloc result block; not freed
MEM30-C,lib/memdebug.c,356,FP,high,"mem is live realloc result, no use-after-free"
ARR39-C,lib/memdebug.c,376,FP,high,"offsetof byte offset on char*; correct unwrap, no double scaling"
API00-C,lib/memdebug.c,466,FP,high,"source is optional log tag, NULL-tolerant by design; not dereffed unguarded"
API00-C,lib/memdebug.c,472,FP,high,mode passed straight to fopen which handles it; thin wrapper
DCL30-C,lib/memdebug.c,481,FP,high,"res is a FILE* value from fopen, not address of automatic storage"
API00-C,lib/memdebug.c,484,FP,high,"mode/fh passed straight to freopen; thin wrapper, no own deref"
API00-C,lib/memdebug.c,484,FP,high,fh passed through to freopen; thin wrapper
DCL30-C,lib/memdebug.c,493,FP,high,"res is FILE* return value, not automatic storage address"
API00-C,lib/memdebug.c,496,FP,high,mode passed through to fdopen; thin wrapper
DCL30-C,lib/memdebug.c,504,FP,high,"res is FILE* return value, not automatic storage address"
ERR33-C,lib/memdebug.c,517,FP,med,fclose result captured in res and returned to caller for checking
ERR00-C,lib/memdebug.c,517,FP,med,res is returned to caller; error handling delegated up the stack
CON07-C,lib/memdebug.c,525,FP,med,memwidx op under lock in realloc path; debug-only single-thread tool
STR34-C,lib/memdebug.c,528,FP,high,"fmt passed as printf format string, not widened to integer"
ERR00-C,lib/memdebug.c,536,FP,med,"debug log flush; partial write unrecoverable, best-effort"
ERR33-C,lib/memdebug.c,536,FP,med,debug log fwrite; unactionable on short write
FIO18-C,lib/memdebug.c,536,FP,high,"membuf is binary accumulator; memwidx is correct byte count, not a string"
EXP33-C,lib/memdebug.c,536,FP,high,membuf is static (zero-init) and filled by memcpy before any fwrite
EXP34-C,lib/memdebug.c,536,FP,high,callers (curl_dbg_log/_locked) return early if curl_dbg_logfile is NULL
ERR33-C,lib/memdebug.c,537,FP,med,"debug log fflush; best-effort, unactionable"
EXP33-C,lib/memdebug.c,544,FP,high,buf filled by curl_mvsnprintf before memcpy reads nchars bytes
INT33-C,lib/tftp.c,186,FP,high,"retry_max clamped to [3,50] at lines 179-183; never zero"
ERR33-C,lib/tftp.c,195,FP,med,"time(NULL) used as relative timer baseline; curl never checks, failure impossible in practice"
API05-C,lib/tftp.c,230,FP,high,conformant-array-syntax advisory; curl never uses C99 array params
API05-C,lib/tftp.c,236,FP,high,conformant-array-syntax advisory convention FP
API05-C,lib/tftp.c,237,FP,high,conformant-array-syntax advisory convention FP
API05-C,lib/tftp.c,237,FP,high,conformant-array-syntax advisory convention FP
STR34-C,lib/tftp.c,246,FP,high,"*option=buf is pointer assignment (char**), no sign extension"
MEM33-C,lib/tftp.c,253,FP,high,"*value=&buf[..] pointer assignment, not flexible-array copy"
STR34-C,lib/tftp.c,253,FP,high,"pointer assignment, no char sign extension"
STR34-C,lib/tftp.c,253,FP,high,"pointer assignment, no char sign extension"
STR34-C,lib/tftp.c,253,FP,high,"pointer assignment, no char sign extension"
ARR30-C,lib/tftp.c,255,FP,high,loc bounded by len checks; buf is param not the 64B stack buf misattributed
DCL13-C,lib/tftp.c,327,FP,med,state buffer written via spacket.data[index]/curlx_strcopy; const wrong
